"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]"
"22920","ONCOR ELECTRIC DELIVERY COMPANY","YEP","Su Plan de Energía a Precio Fijo AutoPay E-Plan","0.1170","0.0940","0.0920","$9.95 para el uso de menos de 1,000 kWh","False","False","1","Fixed","16","9","175.00","http://www.yeptexas.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRTXUF9&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRTXUF9&lang=es","https://enroll.yepenergy.com","","(866) 937-5937","FALSE","TRUE","Spanish","4"
"22900","ONCOR ELECTRIC DELIVERY COMPANY","GREEN ENERGY EXCHANGE","Texas Green 36 Autopay","0.0940","0.0910","0.0890","","False","False","1","Fixed","100","36","150.00","https://getgex.com","100% renovable hecho en Texas!","https://bit.ly/2BnGzxA","False","","https://bit.ly/3jKy9Bc","https://getgex.com/es/customers/new/residential-pricing-options?zip=75001","","(800) 791-8494","FALSE","FALSE","Spanish","3"
"22850","ONCOR ELECTRIC DELIVERY COMPANY","SUMMER ENERGY LLC","12 Months PTC Texas Summer Savings Product","0.1070","0.0990","0.0950","","False","False","1","Fixed","11","12","200.00","https://www.summerenergy.com/","NEW CUSTOMERS ONLY PROMO CODE PTCONC2019. Online account management available. Customer service available Mon-Fri 8AM-7PM CST and Saturday 8AM-5PM CST. Toll free 1-888-594-9299.","https://www.summerenergy.com/PDF/TOS.pdf","False","","https://www.summerenergy.com/PDF/UBEFL12MPTCSUMRES4ALLONC121720.pdf","https://www.summerenergy.com/Signup?promocode=PTCONC2019","","(888) 594-9299","TRUE","FALSE","English","4"
"22852","ONCOR ELECTRIC DELIVERY COMPANY","SUMMER ENERGY LLC","12 Months PTC Texas Summer Savings Product","0.1070","0.0990","0.0950","","False","False","1","Fixed","11","12","200.00","https://www.summerenergy.com/","NUEVOS CLIENTES. CÓDIGO DE PROMOCIÓN PTCONC2019. Administración de cuenta en línea disponible. Servicio al cliente disponible Lunes a Viernes de 8AM a 7PM CST y Sabados de 8AM a 5PM CST. Llamada gratuita 1-888-594-9299.","https://www.summerenergy.com/PDF/TOS.pdf#page=7","False","","https://www.summerenergy.com/PDF/UBEFL12MPTCSUMRES4ALLONC121720.pdf#page=2","https://www.summerenergy.com/Signup?promocode=PTCONC2019","","(888) 594-9299","TRUE","FALSE","Spanish","4"
"22835","ONCOR ELECTRIC DELIVERY COMPANY","SOUTHERN FEDERAL POWER LLC","SoFed Better Rate - 36","0.1100","0.1010","0.0970","","False","False","1","Fixed","6","36","249.00","https://southernfederal.com","Zero minimum usage fees. Zero maximum usage fees. Zero credit card fees. This product is priced perfectly for Texas residents looking for the best possible rate at the longest possible term.","https://bit.ly/2ZfBfqk","False","","https://bit.ly/3mtZfhz","https://southernfederal.com/?utm_source=Power2Choose&utm_medium=Referral&utm_campaign=SoFed%20Better%20Rate%2036","","(844) 644-0474","TRUE","FALSE","English","5"
"22777","ONCOR ELECTRIC DELIVERY COMPANY","AMIGO ENERGY","Base Saver III","0.1610","0.0830","0.1180","Crédito de ahorro básico: $75.00 si su uso es igual o mayor a 1000 kWh por mes","False","False","1","Fixed","12","24","175.00 per ESIID","https://www.amigoenergy.com/","","https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=FWs+bdHYqRo=&RCID=mUrxqmy/vq8=&L=jfm4E/YMcQk=","False","","https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=0rkSHfS7PNo=&RCID=mUrxqmy/vq8=&L=jfm4E/YMcQk=","https://www.amigoenergy.com/energy-rates-and-plans?pc=PTC","","(888) 857-8259","TRUE","TRUE","Spanish","2"
"22814","ONCOR ELECTRIC DELIVERY COMPANY","SUMMER ENERGY LLC","3 Months PTC Texas Summer Savings Product","0.0860","0.0780","0.0740","","False","False","1","Fixed","11","3","100.00","https://www.summerenergy.com/","NEW CUSTOMERS ONLY PROMO CODE PTCONC2019. Online account management available. Customer service available Mon-Fri 8AM-7PM CST and Saturday 8AM-5PM CST. Toll free 1-888-594-9299.","https://www.summerenergy.com/PDF/TOS.pdf","False","","https://www.summerenergy.com/PDF/UBEFL3MPTCSUMRES4ALLONC121720.pdf","https://www.summerenergy.com/Signup?promocode=PTCONC2019","","(888) 594-9299","TRUE","FALSE","English","4"
"22819","ONCOR ELECTRIC DELIVERY COMPANY","SUMMER ENERGY LLC","3 Months PTC Texas Summer Savings Product","0.0860","0.0780","0.0740","","False","False","1","Fixed","11","3","100.00","https://www.summerenergy.com/","NUEVOS CLIENTES. CÓDIGO DE PROMOCIÓN PTCONC2019. Administración de cuenta en línea disponible. Servicio al cliente disponible Lunes a Viernes de 8AM a 7PM CST y Sabados de 8AM a 5PM CST. Llamada gratuita 1-888-594-9299.","https://www.summerenergy.com/PDF/TOS.pdf#page=7","False","","https://www.summerenergy.com/PDF/UBEFL3MPTCSUMRES4ALLONC121720.pdf#page=2","https://www.summerenergy.com/Signup?promocode=PTCONC2019","","(888) 594-9299","TRUE","FALSE","Spanish","4"
"22774","ONCOR ELECTRIC DELIVERY COMPANY","AMIGO ENERGY","Base Saver III","0.1610","0.0830","0.1180","Base Saver Credit: $75.00 if your usage is equal or greater than 1000 kWh per month","False","False","1","Fixed","12","24","175.00 per ESIID","https://www.amigoenergy.com/","","https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=FWs+bdHYqRo=&RCID=mUrxqmy/vq8=&L=6f+Ch9flI7k=","False","","https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=0rkSHfS7PNo=&RCID=mUrxqmy/vq8=&L=6f+Ch9flI7k=","https://www.amigoenergy.com/energy-rates-and-plans?pc=PTC","","(888) 857-8259","TRUE","TRUE","English","2"
"22767","ONCOR ELECTRIC DELIVERY COMPANY","TARA ENERGY","PTC Plan - 3","0.0610","0.0610","0.0610","","False","False","1","Fixed","12","3","175.00 per ESIID","https://www.taraenergy.com/","Lock in your energy rate for 3 months with no Base Charges, no Minimum Use fees or Payment fees!! Available for new customers only. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at 1-866-879-8154 to sign up today!","https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=rv1zdt7phJk=&RCID=C2EGh7SsiDo=&L=jfm4E/YMcQk=","False","","https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=rv1zdt7phJk=&RCID=C2EGh7SsiDo=&L=jfm4E/YMcQk=","https://taraenergy.com/residential/plans-and-prices/?PromoCode=PTC","","(866) 879-8154","TRUE","FALSE","Spanish","2"
"22764","ONCOR ELECTRIC DELIVERY COMPANY","TARA ENERGY","PTC Plan - 3","0.0610","0.0610","0.0610","","False","False","1","Fixed","12","3","175.00 per ESIID","https://www.taraenergy.com/","Lock in your energy rate for 3 months with no Base Charges, no Minimum Use fees or Payment fees!! Available for new customers only. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at 1-866-879-8154 to sign up today!","https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=rv1zdt7phJk=&RCID=C2EGh7SsiDo=&L=6f+Ch9flI7k=","False","","https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=rv1zdt7phJk=&RCID=C2EGh7SsiDo=&L=6f+Ch9flI7k=","https://taraenergy.com/residential/plans-and-prices/?PromoCode=PTC","","(866) 879-8154","TRUE","FALSE","English","2"
"22675","ONCOR ELECTRIC DELIVERY COMPANY","Iberdrola Texas","Wind by TX 36","0.1080","0.1050","0.1030","","False","False","1","Fixed","100","36","250","https://iberdrolatexas.com/lp/PTC?campaign=PTC&promo_code=PTC001","100% renewable Texas wind content, with no hidden fees or base charges.","https://storage.googleapis.com/ibtex_webpdf/TOS/IBRSOL-TX-TOS.pdf","False","","https://iberdrola.my.salesforce.com/sfc/p/58000000JnCN/a/4I0000003IK2/dFMBZDFZakpKasxgtcyVABDXutE0AIQHPntBE3ClGH0","https://iberdrolatexas.com/lp/PTC?campaign=PTC&promo_code=PTC001","","(844) 956-0456","TRUE","FALSE","English","1"
"22691","ONCOR ELECTRIC DELIVERY COMPANY","FRONTIER UTILITIES","Eco Green 3","0.0650","0.0610","0.0600","","False","False","1","Fixed","100","3","150.00","https://www.frontierutilities.com/","Frontier Utilities is the winner of the 2014-2019 Distinction Award from the Better Business Bureau and is A-Rated. Headquartered in Houston, Frontier has been providing affordable energy plans and great customer service for over five years. In addition to serving as an official sponsor of Sam Houston Race Park, Frontier is committed to giving back to the community, supporting the Boy Scouts of America and Susan G Komen Breast Cancer Foundation. Offer only available to customers enrolling online - electronic billing and automatic payment enrollment required.","http://portal.frontierutilities.com/frontierefl/eflviewer.aspx?lang=SP&prodcode=TOS","False","","http://portal.frontierutilities.com/frontierefl2/eflviewer.aspx?lang=SP&prodcode=ECOG_3&tdspcode=ONCOR_ELEC","https://newenroll.frontierutilities.com/?refid=PTCEGo3&ul=1000&tdsp=ONCOR_ELEC","","(877) 261-1024","TRUE","FALSE","Spanish","1"
"22742","ONCOR ELECTRIC DELIVERY COMPANY","FIRST CHOICE POWER ","Monthly Freedom Plan","0.1020","0.0940","0.0890","","False","False","0","Variable","15","1","0.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","A month-to-month plan with a low introductory rate and no contract for your Texas electricity needs!","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_VAR_TOS_ENG_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VFORXXX0256_ENG_20201201.PDF","https://www.firstchoicepower.com/texas/electricity-plans/monthly-freedom-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC","","(888) 676-9883","TRUE","FALSE","English","3"
"22743","ONCOR ELECTRIC DELIVERY COMPANY","FIRST CHOICE POWER ","Monthly Freedom Plan","0.1020","0.0940","0.0890","","False","False","0","Variable","15","1","0.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_VAR_TOS_SPA_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VFORXXX0256_SPA_20201201.PDF","https://www.firstchoicepower.com/texas/electricity-plans/monthly-freedom-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC","","(888) 676-9883","TRUE","FALSE","Spanish","3"
"22721","ONCOR ELECTRIC DELIVERY COMPANY","DIRECT ENERGY","Bright Choice","0.1020","0.0940","0.0890","","False","False","0","Variable","15","1","0.00","https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC","Take advantage of market prices and pay the going energy rate each month. Monthly base charge $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_VAR_TOS_ENG_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VDORXXX0507_ENG_20201201.PDF","https://www.directenergy.com/texas/electricity-plans/bright-choice-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC","","(855) 629-7634","TRUE","FALSE","English","3"
"22722","ONCOR ELECTRIC DELIVERY COMPANY","DIRECT ENERGY","Bright Choice","0.1020","0.0940","0.0890","","False","False","0","Variable","15","1","0.00","https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC","Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_VAR_TOS_SPA_20200303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VDORXXX0507_SPA_20201201.PDF","https://www.directenergy.com/texas/electricity-plans/bright-choice-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC","","(855) 629-7634","TRUE","FALSE","Spanish","3"
"22688","ONCOR ELECTRIC DELIVERY COMPANY","FRONTIER UTILITIES","Eco Green 3","0.0650","0.0610","0.0600","","False","False","1","Fixed","100","3","150.00","https://www.frontierutilities.com/","Frontier Utilities is the winner of the 2014-2019 Distinction Award from the Better Business Bureau and is A-Rated. Headquartered in Houston, Frontier has been providing affordable energy plans and great customer service for over five years. In addition to serving as an official sponsor of Sam Houston Race Park, Frontier is committed to giving back to the community, supporting the Boy Scouts of America and Susan G Komen Breast Cancer Foundation. Offer only available to customers enrolling online - electronic billing and automatic payment enrollment required.","http://portal.frontierutilities.com/frontierefl/eflviewer.aspx?lang=EN&prodcode=TOS","False","","http://portal.frontierutilities.com/frontierefl2/eflviewer.aspx?lang=EN&prodcode=ECOG_3&tdspcode=ONCOR_ELEC","https://newenroll.frontierutilities.com/?refid=PTCEGo3&ul=1000&tdsp=ONCOR_ELEC","","(877) 261-1024","TRUE","FALSE","English","1"
"22623","ONCOR ELECTRIC DELIVERY COMPANY","TEXPO ENERGY","Texpo Ahorrador a Precio Fijo Autopay E-Plan","0.1000","0.0940","0.0900","","False","False","1","Fixed","16","6","175.00","http://www.texpoenergy.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRTXUSAVER6&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRTXUSAVER6&lang=es","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","Spanish","4"
"22590","ONCOR ELECTRIC DELIVERY COMPANY","TEXPO ENERGY","Texpo Saver Fixed Autopay E-Plan ","0.0960","0.0900","0.0860","","False","False","1","Fixed","16","3","175.00","http://www.texpoenergy.com","If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRTXUSAVER3&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRTXUSAVER3&lang=en","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","English","4"
"22603","ONCOR ELECTRIC DELIVERY COMPANY","TEXPO ENERGY","Texpo Ahorrador a Precio Fijo Autopay E-Plan","0.0960","0.0900","0.0860","","False","False","1","Fixed","16","3","175.00 ","http://www.texpoenergy.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRTXUSAVER3&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRTXUSAVER3&lang=es","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","Spanish","4"
"22613","ONCOR ELECTRIC DELIVERY COMPANY","TEXPO ENERGY","Texpo Saver Fixed Autopay E-Plan","0.1050","0.0990","0.0950","","False","False","1","Fixed","16","36","175.00","http://www.texpoenergy.com","If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRTXUSAVER36&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRTXUSAVER36&lang=en","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","English","4"
"22614","ONCOR ELECTRIC DELIVERY COMPANY","TEXPO ENERGY","Texpo Ahorrador a Precio Fijo Autopay E-Plan","0.1050","0.0990","0.0950","","False","False","1","Fixed","16","36","175.00","http://www.texpoenergy.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRTXUSAVER36&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRTXUSAVER36&lang=es","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","Spanish","4"
"22579","ONCOR ELECTRIC DELIVERY COMPANY","TEXPO ENERGY","Texpo Saver Fixed Autopay E-Plan","0.1000","0.0940","0.0900","","False","False","1","Fixed","16","6","175.00","http://www.texpoenergy.com","If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRTXUSAVER6&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRTXUSAVER6&lang=en","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","English","4"
"22570","ONCOR ELECTRIC DELIVERY COMPANY","TEXPO ENERGY","Texpo Saver Fixed Autopay E-Plan ","0.1000","0.0940","0.0900","","False","False","1","Fixed","16","9","175.00 ","http://www.texpoenergy.com","If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRTXUSAVER9&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRTXUSAVER9&lang=en","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","English","4"
